0.,0.,0.,0.,0.,0.,-5.551115123125783e-17,-5.551115123125783e-17,0.,0.,0.,0.,0.,0.,0.,0.,0.,-1.1102230246251565e-16,-1.1102230246251565e-16,0.,0.
0.22562332606158886,0.23426711745178003,0.2572359215290715,0.2937583018118999,0.34225694342545004,0.400594177360736,0.4661396315234164,0.5358941154345758,0.6066790334260922,0.6753649944704783,0.7391161670955406,0.795569817123577,0.8431318366357833,0.8810616943597986,0.9095441412415001,0.929583249446442,0.9429017945610463,0.9516280298705468,0.9579805602287477,0.9639456627557449,0.9709752171072361
0.8099781102479722,0.8186153789440175,0.8362871512402021,0.8633456562389542,0.9001297026620103,0.9468903529516015,1.0036779635021627,1.0701984323507283,1.145656686416293,1.2286758685730848,1.3172871269568844,1.4090514601490052,1.5010087168386015,1.5900347013249523,1.6730770244601336,1.7473628597045685,1.810712747109742,1.8617106817984688,1.8998590006352833,1.9255577792407774,1.9400145635545702
1.625536898634125,1.6360623836472565,1.6512691462447906,1.671243327393898,1.6960598276307097,1.725843726844344,1.7607802633151295,1.8011145743119097,1.8471363371629788,1.8991271912811114,1.9572801991886117,2.021617889652833,2.0918441129898917,2.1672748070910584,2.2467244086519518,2.328505468717523,2.4104044986729525,2.4898017974975115,2.563832876517252,2.629607894878088,2.684471508091469
2.559781547742296,2.572989003886347,2.587005546146395,2.6018781170032206,2.61767044001825,2.6344670458684143,2.6523764094743356,2.67153366825437,2.6921051798100777,2.714295930265278,2.7383556248218657,2.7645749046105115,2.793290620549212,2.8248489452924637,2.8595703656500024,2.8976842328186465,2.9392574803831817,2.98409256093531,3.031626753995537,3.0808629528799383,3.1303167051812677
3.5152130320067343,3.5315137928949354,3.545338955553582,3.55668826524495,3.565609498030385,3.5721747872319014,3.576480609484808,3.5786481990681973,3.5788234972237007,3.5771772860581463,3.57390561854135,3.569228168106062,3.563399989677736,3.5567043277586636,3.5494600416847715,3.5420234821976866,3.5347857883239553,3.5281663198309494,3.5225908945332747,3.5184561770142357,3.51607804023269
4.409351768049737,4.428745921610071,4.4429779172036215,4.4520088450528945,4.455872247749683,4.454627030264165,4.448356175314058,4.437167560970569,4.421193937248785,4.400592951089089,4.375547054203622,4.3462607413838965,4.3129694639667475,4.275930174212499,4.235425295785705,4.1917636553304884,4.145282399834998,4.096349124308784,4.045365921466257,3.992772443470737,3.939047155737406
5.174732160727835,5.19688225572222,5.2117811780154195,5.219359955068341,5.219641053122496,5.212673074491417,5.198528440653562,5.177304439144936,5.149123205452326,5.114131770091559,5.0725020309081845,5.024428096119548,4.970135386425396,4.909871059591844,4.843907751940126,4.772543440478265,4.696101549065097,4.614930874491818,4.52940577606647,4.439926897009238,4.346922582201131
5.758894168935592,5.783200267472944,5.798763361323977,5.80549300599126,5.8034037520070845,5.792536836165089,5.772957131863447,5.744754367281863,5.708043105218473,5.6629627859424785,5.609677692253717,5.548374288608423,5.479270321364179,5.402605302631555,5.318644322143981,5.227678067246343,5.130023034951941,5.026021490587818,4.91604151617126,4.800476999413262,4.679747623152912
6.12437432937036,6.15004901629234,6.166085738348761,6.172381168632415,6.168945106853015,6.155814368135927,6.133049293387422,6.1007350702333945,6.058981713426627,6.007924108210933,5.947721975587778,5.878557211426009,5.800642980584674,5.714214198055715,5.619531334640987,5.516880435828042,5.406573355151897,5.288947749467907,5.164367212840795,5.033221381514396,4.895926046415914
6.248698025168768,6.274841405553606,6.291048525240611,6.297211763328674,6.293339335694104,6.279466583203254,6.255652335423298,6.221980265775066,6.178558872041654,6.125521519860936,6.063026408186453,5.991253908890022,5.910415660296269,5.820745049334383,5.722501016463074,5.615968072963715,5.501456531704539,5.379302500175123,5.249868011572831,5.1135411341483845,4.970736098819935
6.12437432937036,6.15004901629234,6.166085738348761,6.172381168632416,6.168945106853016,6.155814368135927,6.133049293387422,6.100735070233393,6.058981713426626,6.007924108210932,5.947721975587776,5.878557211426006,5.800642980584672,5.714214198055713,5.619531334640985,5.51688043582804,5.406573355151894,5.288947749467904,5.164367212840793,5.0332213815143945,4.895926046415911
5.758894168935594,5.783200267472947,5.79876336132398,5.805493005991263,5.803403752007085,5.792536836165091,5.772957131863448,5.744754367281864,5.708043105218474,5.6629627859424785,5.609677692253716,5.548374288608422,5.479270321364178,5.402605302631552,5.318644322143979,5.227678067246341,5.13002303495194,5.026021490587816,4.916041516171258,4.800476999413259,4.67974762315291
5.174732160727834,5.196882255722219,5.211781178015419,5.219359955068341,5.219641053122497,5.212673074491418,5.198528440653563,5.177304439144937,5.149123205452327,5.114131770091559,5.072502030908182,5.0244280961195456,4.970135386425394,4.9098710595918424,4.843907751940123,4.7725434404782625,4.696101549065094,4.614930874491814,4.529405776066465,4.439926897009234,4.346922582201125
4.409351768049738,4.428745921610073,4.442977917203623,4.452008845052895,4.455872247749685,4.454627030264166,4.44835617531406,4.437167560970572,4.421193937248788,4.4005929510890915,4.375547054203625,4.346260741383898,4.312969463966749,4.2759301742125,4.235425295785705,4.191763655330487,4.145282399834996,4.096349124308781,4.045365921466254,3.992772443470734,3.9390471557374016
3.5152130320067343,3.531513792894936,3.5453389555535826,3.5566882652449507,3.565609498030386,3.5721747872319027,3.5764806094848094,3.5786481990681986,3.578823497223702,3.5771772860581468,3.5739056185413496,3.569228168106061,3.563399989677735,3.5567043277586623,3.5494600416847697,3.5420234821976853,3.5347857883239535,3.528166319830948,3.522590894533273,3.5184561770142335,3.5160780402326868
2.559781547742295,2.5729890038863457,2.587005546146394,2.6018781170032192,2.6176704400182493,2.634467045868412,2.652376409474334,2.6715336682543684,2.6921051798100755,2.714295930265277,2.738355624821865,2.7645749046105106,2.7932906205492114,2.824848945292463,2.859570365650002,2.897684232818645,2.9392574803831795,2.9840925609353075,3.0316267539955333,3.0808629528799347,3.1303167051812646
1.625536898634125,1.6360623836472565,1.651269146244791,1.6712433273938991,1.6960598276307108,1.7258437268443452,1.7607802633151308,1.8011145743119117,1.8471363371629805,1.899127191281113,1.9572801991886126,2.021617889652834,2.091844112989892,2.167274807091059,2.2467244086519513,2.3285054687175233,2.410404498672952,2.4898017974975115,2.5638328765172522,2.629607894878088,2.684471508091469
0.8099781102479716,0.8186153789440169,0.8362871512402016,0.8633456562389534,0.9001297026620094,0.9468903529516005,1.0036779635021615,1.070198432350727,1.1456566864162916,1.2286758685730836,1.3172871269568835,1.4090514601490045,1.501008716838601,1.5900347013249518,1.6730770244601332,1.7473628597045683,1.8107127471097415,1.8617106817984683,1.8998590006352827,1.9255577792407768,1.9400145635545694
0.22562332606158914,0.2342671174517803,0.25723592152907176,0.2937583018119003,0.3422569434254506,0.40059417736073666,0.46613963152341725,0.5358941154345767,0.6066790334260931,0.6753649944704792,0.7391161670955414,0.7955698171235778,0.8431318366357845,0.8810616943598003,0.9095441412415024,0.9295832494464444,0.9429017945610488,0.9516280298705495,0.9579805602287504,0.9639456627557474,0.9709752171072382
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
